x,y,steps
63,63,1
63,64,3
63,65,4
63,66,3
63,67,5
63,68,6
63,69,4
63,70,3
63,71,5
63,72,3
63,73,5
63,74,7
63,75,4
63,76,6
63,77,4
63,78,4
63,79,5
63,80,7
63,81,4
63,82,5
63,83,6
63,84,3
63,85,6
63,86,7
63,87,7
63,88,6
63,89,7
63,90,4
63,91,4
63,92,6
63,93,4
63,94,4
63,95,5
63,96,5
63,97,7
63,98,5
63,99,5
63,100,8
63,101,7
63,102,8
63,103,8
63,104,7
63,105,4
63,106,7
63,107,6
63,108,5
63,109,8
64,0,0
64,1,1
64,2,1
64,3,2
64,4,1
64,5,3
64,6,3
64,7,2
64,8,1
64,9,2
64,10,3
64,11,4
64,12,2
64,13,3
64,14,4
64,15,4
64,16,1
64,17,4
64,18,4
64,19,5
64,20,2
64,21,2
64,22,3
64,23,6
64,24,3
64,25,6
64,26,3
64,27,5
64,28,3
64,29,4
64,30,3
64,31,3
64,32,1
64,33,4
64,34,4
64,35,5
64,36,4
64,37,6
64,38,4
64,39,7
64,40,4
64,41,7
64,42,4
64,43,3
64,44,3
64,45,6
64,46,5
64,47,5
64,48,2
64,49,5
64,50,5
64,51,4
64,52,3
64,53,5
64,54,4
64,55,3
64,56,2
64,57,3
64,58,4
64,59,4
64,60,2
64,61,3
64,62,2
64,63,2
64,64,1
64,65,3
64,66,3
64,67,4
64,68,3
64,69,5
64,70,5
64,71,4
64,72,3
64,73,4
64,74,5
64,75,6
64,76,4
64,77,5
64,78,6
64,79,6
64,80,3
64,81,6
64,82,6
64,83,7
64,84,4
64,85,4
64,86,5
64,87,8
64,88,5
64,89,8
64,90,5
64,91,7
64,92,5
64,93,6
64,94,5
64,95,5
64,96,3
64,97,6
64,98,6
64,99,7
64,100,6
64,101,8
64,102,6
64,103,9
64,104,6
64,105,9
64,106,6
64,107,5
64,108,5
64,109,8
65,0,0
65,1,1
65,2,2
65,3,3
65,4,2
65,5,1
65,6,3
65,7,3
65,8,2
65,9,3
65,10,2
65,11,3
65,12,4
65,13,1
65,14,5
65,15,2
65,16,2
65,17,5
65,18,6
65,19,5
65,20,2
65,21,3
65,22,3
65,23,5
65,24,5
65,25,4
65,26,2
65,27,4
65,28,3
65,29,3
65,30,2
65,31,3
65,32,2
65,33,3
65,34,4
65,35,3
65,36,4
65,37,4
65,38,5
65,39,3
65,40,5
65,41,6
65,42,6
65,43,4
65,44,4
65,45,3
65,46,6
65,47,7
65,48,6
65,49,3
65,50,3
65,51,6
65,52,2
65,53,5
65,54,4
65,55,3
65,56,4
65,57,3
65,58,4
65,59,4
65,60,2
65,61,3
65,62,4
65,63,3
65,64,2
65,65,1
65,66,3
65,67,4
65,68,5
65,69,4
65,70,3
65,71,5
65,72,5
65,73,4
65,74,5
65,75,4
65,76,5
65,77,6
65,78,3
65,79,7
65,80,4
65,81,4
65,82,7
65,83,8
65,84,7
65,85,4
65,86,5
65,87,5
65,88,7
65,89,7
65,90,6
65,91,4
65,92,6
65,93,5
65,94,5
65,95,4
65,96,5
65,97,4
65,98,5
65,99,6
65,100,5
65,101,6
65,102,6
65,103,7
65,104,5
65,105,7
65,106,8
65,107,8
65,108,6
65,109,6
66,0,0
66,1,1
66,2,1
66,3,1
66,4,2
66,5,2
66,6,1
66,7,3
66,8,2
66,9,2
66,10,4
66,11,1
66,12,2
66,13,2
66,14,4
66,15,3
66,16,2
66,17,4
66,18,3
66,19,3
66,20,3
66,21,2
66,22,1
66,23,5
66,24,3
66,25,6
66,26,4
66,27,3
66,28,4
66,29,6
66,30,2
66,31,4
66,32,2
66,33,1
66,34,3
66,35,5
66,36,3
66,37,7
66,38,5
66,39,4
66,40,5
66,41,7
66,42,4
66,43,6
66,44,2
66,45,3
66,46,4
66,47,4
66,48,4
66,49,5
66,50,3
66,51,4
66,52,5
66,53,3
66,54,3
66,55,2
66,56,5
66,57,3
66,58,3
66,59,4
66,60,2
66,61,3
66,62,3
66,63,2
66,64,2
66,65,2
66,66,1
66,67,3
66,68,3
66,69,3
66,70,4
66,71,4
66,72,3
66,73,5
66,74,4
66,75,4
66,76,6
66,77,3
66,78,4
66,79,4
66,80,6
66,81,5
66,82,4
66,83,6
66,84,5
66,85,5
66,86,5
66,87,4
66,88,3
66,89,7
66,90,5
66,91,8
66,92,6
66,93,5
66,94,6
66,95,8
66,96,4
66,97,6
66,98,4
66,99,3
66,100,5
66,101,7
66,102,5
66,103,9
66,104,7
66,105,6
66,106,7
66,107,9
66,108,6
66,109,8
67,0,0
67,1,1
67,2,2
67,3,2
67,4,3
67,5,3
67,6,2
67,7,4
67,8,4
67,9,3
67,10,4
67,11,2
67,12,5
67,13,3
67,14,5
67,15,3
67,16,3
67,17,3
67,18,6
67,19,4
67,20,4
67,21,3
67,22,2
67,23,4
67,24,5
67,25,4
67,26,6
67,27,3
67,28,5
67,29,4
67,30,4
67,31,3
67,32,4
67,33,2
67,34,3
67,35,5
67,36,4
67,37,5
67,38,5
67,39,6
67,40,4
67,41,7
67,42,5
67,43,6
67,44,5
67,45,3
67,46,4
67,47,5
67,48,5
67,49,7
67,50,4
67,51,4
67,52,4
67,53,6
67,54,4
67,55,6
67,56,3
67,57,5
67,58,4
67,59,5
67,60,5
67,61,3
67,62,4
67,63,4
67,64,3
67,65,3
67,66,2
67,67,1
67,68,3
67,69,4
67,70,4
67,71,5
67,72,5
67,73,4
67,74,6
67,75,6
67,76,5
67,77,6
67,78,4
67,79,7
67,80,5
67,81,7
67,82,5
67,83,5
67,84,5
67,85,8
67,86,6
67,87,6
67,88,5
67,89,4
67,90,6
67,91,7
67,92,6
67,93,8
67,94,5
67,95,7
67,96,6
67,97,6
67,98,5
67,99,6
67,100,4
67,101,5
67,102,7
67,103,6
67,104,7
67,105,7
67,106,8
67,107,6
67,108,9
67,109,7
68,0,0
68,1,1
68,2,1
68,3,3
68,4,1
68,5,4
68,6,2
68,7,4
68,8,2
68,9,4
68,10,3
68,11,3
68,12,3
68,13,3
68,14,3
68,15,4
68,16,2
68,17,1
68,18,4
68,19,6
68,20,3
68,21,3
68,22,2
68,23,3
68,24,3
68,25,6
68,26,6
68,27,4
68,28,3
68,29,4
68,30,4
68,31,3
68,32,2
68,33,3
68,34,1
68,35,4
68,36,3
68,37,4
68,38,5
68,39,5
68,40,4
68,41,5
68,42,7
68,43,7
68,44,4
68,45,4
68,46,3
68,47,4
68,48,4
68,49,7
68,50,5
68,51,2
68,52,3
68,53,5
68,54,4
68,55,4
68,56,4
68,57,4
68,58,4
68,59,5
68,60,3
68,61,5
68,62,3
68,63,5
68,64,2
68,65,4
68,66,2
68,67,2
68,68,1
68,69,3
68,70,3
68,71,5
68,72,3
68,73,6
68,74,4
68,75,6
68,76,4
68,77,6
68,78,5
68,79,5
68,80,5
68,81,5
68,82,5
68,83,6
68,84,4
68,85,3
68,86,6
68,87,8
68,88,5
68,89,5
68,90,4
68,91,5
68,92,5
68,93,8
68,94,8
68,95,6
68,96,5
68,97,6
68,98,6
68,99,5
68,100,4
68,101,5
68,102,3
68,103,6
68,104,5
68,105,6
68,106,7
68,107,7
68,108,6
68,109,7
69,0,0
69,1,1
69,2,2
69,3,1
69,4,2
69,5,3
69,6,2
69,7,3
69,8,5
69,9,3
69,10,3
69,11,4
69,12,3
69,13,3
69,14,3
69,15,4
69,16,3
69,17,2
69,18,3
69,19,6
69,20,4
69,21,3
69,22,3
69,23,1
69,24,3
69,25,4
69,26,5
69,27,4
69,28,4
69,29,6
69,30,3
69,31,4
69,32,4
69,33,2
69,34,2
69,35,3
69,36,3
69,37,5
69,38,5
69,39,4
69,40,7
69,41,5
69,42,5
69,43,6
69,44,5
69,45,4
69,46,2
69,47,4
69,48,4
69,49,5
69,50,7
69,51,4
69,52,3
69,53,4
69,54,5
69,55,4
69,56,4
69,57,4
69,58,5
69,59,4
69,60,4
69,61,6
69,62,4
69,63,3
69,64,4
69,65,3
69,66,2
69,67,3
69,68,2
69,69,1
69,70,3
69,71,4
69,72,3
69,73,4
69,74,5
69,75,4
69,76,5
69,77,7
69,78,5
69,79,5
69,80,6
69,81,5
69,82,5
69,83,5
69,84,6
69,85,5
69,86,4
69,87,5
69,88,8
69,89,6
69,90,5
69,91,5
69,92,3
69,93,5
69,94,6
69,95,7
69,96,6
69,97,6
69,98,8
69,99,5
69,100,6
69,101,6
69,102,4
69,103,4
69,104,5
69,105,5
69,106,7
69,107,7
69,108,6
69,109,9
70,0,0
70,1,1
70,2,1
70,3,2
70,4,2
70,5,1
70,6,3
70,7,1
70,8,3
70,9,4
70,10,1
70,11,4
70,12,3
70,13,5
70,14,1
70,15,3
70,16,4
70,17,3
70,18,3
70,19,4
70,20,2
70,21,2
70,22,3
70,23,2
70,24,3
70,25,3
70,26,4
70,27,5
70,28,2
70,29,5
70,30,2
70,31,4
70,32,3
70,33,3
70,34,2
70,35,1
70,36,3
70,37,4
70,38,4
70,39,5
70,40,3
70,41,6
70,42,3
70,43,6
70,44,5
70,45,4
70,46,4
70,47,3
70,48,4
70,49,3
70,50,3
70,51,5
70,52,4
70,53,4
70,54,5
70,55,4
70,56,2
70,57,6
70,58,4
70,59,5
70,60,2
70,61,5
70,62,4
70,63,2
70,64,4
70,65,2
70,66,3
70,67,3
70,68,2
70,69,2
70,70,1
70,71,3
70,72,3
70,73,4
70,74,4
70,75,3
70,76,5
70,77,3
70,78,5
70,79,6
70,80,3
70,81,6
70,82,5
70,83,7
70,84,3
70,85,5
70,86,6
70,87,5
70,88,5
70,89,6
70,90,4
70,91,4
70,92,5
70,93,4
70,94,5
70,95,5
70,96,6
70,97,7
70,98,4
70,99,7
70,100,4
70,101,6
70,102,5
70,103,5
70,104,4
70,105,3
70,106,5
70,107,6
70,108,6
70,109,7
71,0,0
71,1,1
71,2,2
71,3,3
71,4,3
71,5,2
71,6,3
71,7,2
71,8,3
71,9,3
71,10,2
71,11,3
71,12,3
71,13,3
71,14,2
71,15,5
71,16,4
71,17,4
71,18,3
71,19,5
71,20,5
71,21,6
71,22,4
71,23,3
71,24,3
71,25,4
71,26,6
71,27,6
71,28,5
71,29,4
71,30,6
71,31,4
71,32,5
71,33,5
71,34,3
71,35,2
71,36,3
71,37,4
71,38,6
71,39,6
71,40,5
71,41,7
71,42,5
71,43,6
71,44,7
71,45,7
71,46,5
71,47,4
71,48,4
71,49,5
71,50,7
71,51,6
71,52,6
71,53,4
71,54,5
71,55,5
71,56,6
71,57,3
71,58,4
71,59,4
71,60,4
71,61,3
71,62,4
71,63,4
71,64,3
71,65,4
71,66,3
71,67,4
71,68,4
71,69,3
71,70,2
71,71,1
71,72,3
71,73,4
71,74,5
71,75,5
71,76,4
71,77,5
71,78,4
71,79,5
71,80,5
71,81,4
71,82,5
71,83,5
71,84,5
71,85,4
71,86,7
71,87,6
71,88,6
71,89,5
71,90,7
71,91,7
71,92,8
71,93,6
71,94,5
71,95,5
71,96,6
71,97,8
71,98,8
71,99,7
71,100,6
71,101,8
71,102,6
71,103,7
71,104,7
71,105,5
71,106,4
71,107,5
71,108,6
71,109,8
72,0,0
72,1,1
72,2,1
72,3,1
72,4,1
72,5,3
72,6,1
72,7,3
72,8,1
72,9,1
72,10,2
72,11,4
72,12,1
72,13,4
72,14,2
72,15,3
72,16,2
72,17,3
72,18,1
72,19,5
72,20,4
72,21,3
72,22,4
72,23,4
72,24,1
72,25,4
72,26,4
72,27,3
72,28,4
72,29,3
72,30,3
72,31,3
72,32,2
72,33,3
72,34,3
72,35,3
72,36,1
72,37,4
72,38,4
72,39,4
72,40,3
72,41,4
72,42,4
72,43,4
72,44,5
72,45,4
72,46,5
72,47,5
72,48,2
72,49,5
72,50,5
72,51,4
72,52,5
72,53,6
72,54,2
72,55,4
72,56,3
72,57,4
72,58,3
72,59,5
72,60,2
72,61,5
72,62,3
72,63,2
72,64,2
72,65,4
72,66,2
72,67,4
72,68,2
72,69,2
72,70,2
72,71,2
72,72,1
72,73,3
72,74,3
72,75,3
72,76,3
72,77,5
72,78,3
72,79,5
72,80,3
72,81,3
72,82,4
72,83,6
72,84,3
72,85,6
72,86,4
72,87,5
72,88,4
72,89,5
72,90,3
72,91,7
72,92,6
72,93,5
72,94,6
72,95,6
72,96,3
72,97,6
72,98,6
72,99,5
72,100,6
72,101,5
72,102,5
72,103,5
72,104,4
72,105,5
72,106,5
72,107,5
72,108,3
72,109,6
73,0,0
73,1,1
73,2,2
73,3,2
73,4,2
73,5,4
73,6,2
73,7,3
73,8,2
73,9,2
73,10,3
73,11,5
73,12,2
73,13,6
73,14,4
73,15,4
73,16,5
73,17,4
73,18,2
73,19,4
73,20,5
73,21,3
73,22,3
73,23,4
73,24,2
73,25,4
73,26,4
73,27,6
73,28,6
73,29,4
73,30,4
73,31,5
73,32,5
73,33,5
73,34,4
73,35,4
73,36,2
73,37,3
73,38,5
73,39,5
73,40,6
73,41,6
73,42,6
73,43,5
73,44,5
73,45,7
73,46,7
73,47,5
73,48,5
73,49,3
73,50,5
73,51,4
73,52,4
73,53,6
73,54,5
73,55,3
73,56,5
73,57,6
73,58,5
73,59,5
73,60,7
73,61,3
73,62,6
73,63,4
73,64,3
73,65,3
73,66,4
73,67,3
73,68,5
73,69,3
73,70,3
73,71,3
73,72,2
73,73,1
73,74,3
73,75,4
73,76,4
73,77,4
73,78,6
73,79,4
73,80,5
73,81,4
73,82,4
73,83,5
73,84,7
73,85,4
73,86,8
73,87,6
73,88,6
73,89,7
73,90,6
73,91,4
73,92,6
73,93,7
73,94,5
73,95,5
73,96,6
73,97,4
73,98,6
73,99,6
73,100,8
73,101,8
73,102,6
73,103,6
73,104,7
73,105,7
73,106,7
73,107,6
73,108,6
73,109,4
74,0,0
74,1,1
74,2,1
74,3,3
74,4,2
74,5,3
74,6,2
74,7,4
74,8,2
74,9,3
74,10,3
74,11,5
74,12,2
74,13,4
74,14,3
74,15,3
74,16,5
74,17,4
74,18,2
74,19,4
74,20,4
74,21,4
74,22,4
74,23,5
74,24,2
74,25,3
74,26,4
74,27,5
74,28,5
74,29,5
74,30,3
74,31,6
74,32,3
74,33,3
74,34,4
74,35,4
74,36,2
74,37,1
74,38,3
74,39,5
74,40,5
74,41,4
74,42,4
74,43,7
74,44,4
74,45,6
74,46,6
74,47,6
74,48,5
74,49,4
74,50,3
74,51,6
74,52,5
74,53,5
74,54,5
74,55,5
74,56,3
74,57,5
74,58,6
74,59,4
74,60,4
74,61,5
74,62,3
74,63,6
74,64,4
74,65,4
74,66,3
74,67,5
74,68,3
74,69,4
74,70,3
74,71,4
74,72,2
74,73,2
74,74,1
74,75,3
74,76,3
74,77,5
74,78,4
74,79,5
74,80,4
74,81,6
74,82,4
74,83,5
74,84,5
74,85,7
74,86,4
74,87,6
74,88,5
74,89,5
74,90,7
74,91,6
74,92,4
74,93,6
74,94,6
74,95,6
74,96,6
74,97,7
74,98,4
74,99,5
74,100,6
74,101,7
74,102,7
74,103,7
74,104,5
74,105,8
74,106,5
74,107,5
74,108,6
74,109,6
75,0,0
75,1,1
75,2,2
75,3,1
75,4,3
75,5,1
75,6,2
75,7,4
75,8,4
75,9,2
75,10,2
75,11,4
75,12,2
75,13,4
75,14,4
75,15,1
75,16,4
75,17,4
75,18,2
75,19,3
75,20,3
75,21,4
75,22,4
75,23,4
75,24,2
75,25,1
75,26,5
75,27,4
75,28,4
75,29,6
75,30,2
75,31,6
75,32,4
75,33,4
75,34,4
75,35,2
75,36,2
75,37,2
75,38,3
75,39,3
75,40,3
75,41,5
75,42,5
75,43,5
75,44,7
75,45,3
75,46,7
75,47,5
75,48,5
75,49,6
75,50,2
75,51,3
75,52,5
75,53,5
75,54,5
75,55,4
75,56,4
75,57,3
75,58,5
75,59,5
75,60,2
75,61,5
75,62,5
75,63,3
75,64,5
75,65,3
75,66,3
75,67,5
75,68,5
75,69,3
75,70,2
75,71,4
75,72,2
75,73,3
75,74,2
75,75,1
75,76,3
75,77,4
75,78,3
75,79,5
75,80,3
75,81,4
75,82,6
75,83,6
75,84,4
75,85,4
75,86,6
75,87,4
75,88,6
75,89,6
75,90,3
75,91,6
75,92,6
75,93,4
75,94,5
75,95,5
75,96,6
75,97,6
75,98,6
75,99,4
75,100,3
75,101,7
75,102,6
75,103,6
75,104,8
75,105,4
75,106,8
75,107,6
75,108,6
75,109,6
76,0,0
76,1,1
76,2,1
76,3,2
76,4,1
76,5,2
76,6,3
76,7,3
76,8,2
76,9,3
76,10,4
76,11,3
76,12,2
76,13,4
76,14,3
76,15,2
76,16,3
76,17,3
76,18,3
76,19,1
76,20,3
76,21,7
76,22,3
76,23,4
76,24,2
76,25,2
76,26,3
76,27,5
76,28,4
76,29,7
76,30,4
76,31,5
76,32,4
76,33,4
76,34,3
76,35,4
76,36,2
76,37,3
76,38,1
76,39,4
76,40,3
76,41,5
76,42,4
76,43,5
76,44,5
76,45,6
76,46,5
76,47,8
76,48,5
76,49,6
76,50,4
76,51,3
76,52,3
76,53,5
76,54,4
76,55,8
76,56,4
76,57,2
76,58,4
76,59,4
76,60,4
76,61,3
76,62,4
76,63,5
76,64,3
76,65,4
76,66,5
76,67,4
76,68,3
76,69,4
76,70,4
76,71,3
76,72,2
76,73,3
76,74,2
76,75,2
76,76,1
76,77,3
76,78,3
76,79,4
76,80,3
76,81,4
76,82,5
76,83,5
76,84,4
76,85,5
76,86,6
76,87,5
76,88,4
76,89,6
76,90,5
76,91,4
76,92,5
76,93,5
76,94,5
76,95,3
76,96,5
76,97,9
76,98,5
76,99,6
76,100,4
76,101,4
76,102,5
76,103,7
76,104,6
76,105,9
76,106,6
76,107,7
76,108,6
76,109,6
77,0,0
77,1,1
77,2,2
77,3,3
77,4,2
77,5,3
77,6,3
77,7,1
77,8,5
77,9,4
77,10,4
77,11,1
77,12,4
77,13,3
77,14,2
77,15,3
77,16,4
77,17,4
77,18,5
77,19,2
77,20,5
77,21,3
77,22,2
77,23,4
77,24,4
77,25,3
77,26,3
77,27,5
77,28,3
77,29,5
77,30,5
77,31,3
77,32,4
77,33,2
77,34,5
77,35,2
77,36,3
77,37,3
77,38,2
77,39,3
77,40,4
77,41,4
77,42,3
77,43,6
77,44,3
77,45,5
77,46,4
77,47,6
77,48,6
77,49,4
77,50,6
77,51,4
77,52,4
77,53,5
77,54,5
77,55,3
77,56,4
77,57,6
77,58,3
77,59,6
77,60,5
77,61,5
77,62,4
77,63,3
77,64,4
77,65,5
77,66,2
77,67,5
77,68,5
77,69,6
77,70,2
77,71,4
77,72,4
77,73,3
77,74,4
77,75,3
77,76,2
77,77,1
77,78,3
77,79,4
77,80,5
77,81,4
77,82,5
77,83,5
77,84,3
77,85,7
77,86,6
77,87,6
77,88,3
77,89,6
77,90,5
77,91,4
77,92,5
77,93,6
77,94,6
77,95,7
77,96,4
77,97,7
77,98,5
77,99,4
77,100,6
77,101,6
77,102,5
77,103,5
77,104,7
77,105,5
77,106,7
77,107,7
77,108,5
77,109,6
78,0,0
78,1,1
78,2,1
78,3,1
78,4,2
78,5,4
78,6,1
78,7,2
78,8,3
78,9,3
78,10,3
78,11,2
78,12,2
78,13,1
78,14,4
78,15,2
78,16,3
78,17,5
78,18,2
78,19,3
78,20,3
78,21,4
78,22,4
78,23,5
78,24,2
78,25,3
78,26,1
78,27,3
78,28,5
78,29,5
78,30,4
78,31,4
78,32,4
78,33,4
78,34,4
78,35,5
78,36,2
78,37,3
78,38,2
78,39,1
78,40,3
78,41,4
78,42,3
78,43,6
78,44,5
78,45,5
78,46,5
78,47,5
78,48,5
78,49,6
78,50,6
78,51,4
78,52,2
78,53,4
78,54,3
78,55,6
78,56,5
78,57,5
78,58,4
78,59,4
78,60,3
78,61,6
78,62,4
78,63,3
78,64,5
78,65,2
78,66,3
78,67,3
78,68,4
78,69,4
78,70,4
78,71,3
78,72,2
78,73,5
78,74,3
78,75,2
78,76,2
78,77,2
78,78,1
78,79,3
78,80,3
78,81,3
78,82,4
78,83,6
78,84,3
78,85,4
78,86,5
78,87,5
78,88,5
78,89,4
78,90,4
78,91,3
78,92,6
78,93,4
78,94,5
78,95,7
78,96,4
78,97,5
78,98,5
78,99,6
78,100,6
78,101,7
78,102,4
78,103,5
78,104,3
78,105,5
78,106,7
78,107,7
78,108,6
78,109,6
79,0,0
79,1,1
79,2,2
79,3,2
79,4,3
79,5,3
79,6,2
79,7,3
79,8,3
79,9,4
79,10,3
79,11,3
79,12,5
79,13,2
79,14,5
79,15,4
79,16,3
79,17,5
79,18,5
79,19,3
79,20,3
79,21,4
79,22,5
79,23,4
79,24,4
79,25,3
79,26,2
79,27,4
79,28,6
79,29,7
79,30,7
79,31,6
79,32,4
79,33,5
79,34,3
79,35,4
79,36,3
79,37,4
79,38,4
79,39,2
79,40,3
79,41,5
79,42,5
79,43,4
79,44,5
79,45,4
79,46,6
79,47,5
79,48,7
79,49,8
79,50,8
79,51,7
79,52,5
79,53,3
79,54,4
79,55,5
79,56,5
79,57,6
79,58,5
79,59,4
79,60,4
79,61,6
79,62,6
79,63,4
79,64,5
79,65,6
79,66,3
79,67,6
79,68,4
79,69,4
79,70,5
79,71,4
79,72,4
79,73,3
79,74,4
79,75,4
79,76,3
79,77,3
79,78,2
79,79,1
79,80,3
79,81,4
79,82,4
79,83,5
79,84,5
79,85,4
79,86,5
79,87,5
79,88,6
79,89,5
79,90,5
79,91,7
79,92,4
79,93,7
79,94,6
79,95,5
79,96,7
79,97,7
79,98,5
79,99,5
79,100,6
79,101,7
79,102,6
79,103,6
79,104,5
79,105,4
79,106,6
79,107,8
79,108,9
79,109,9
80,0,0
80,1,1
80,2,1
80,3,3
80,4,1
80,5,1
80,6,2
80,7,3
80,8,1
80,9,3
80,10,1
80,11,4
80,12,3
80,13,3
80,14,4
80,15,2
80,16,1
80,17,5
80,18,3
80,19,4
80,20,1
80,21,4
80,22,5
80,23,3
80,24,2
80,25,2
80,26,2
80,27,3
80,28,3
80,29,4
80,30,3
80,31,7
80,32,2
80,33,5
80,34,4
80,35,3
80,36,3
80,37,3
80,38,3
80,39,3
80,40,1
80,41,4
80,42,4
80,43,4
80,44,4
80,45,4
80,46,5
80,47,6
80,48,3
80,49,8
80,50,4
80,51,5
80,52,4
80,53,4
80,54,3
80,55,3
80,56,3
80,57,4
80,58,6
80,59,5
80,60,2
80,61,5
80,62,4
80,63,6
80,64,2
80,65,3
80,66,5
80,67,4
80,68,4
80,69,5
80,70,2
80,71,4
80,72,2
80,73,4
80,74,3
80,75,2
80,76,2
80,77,4
80,78,2
80,79,2
80,80,1
80,81,3
80,82,3
80,83,5
80,84,3
80,85,3
80,86,4
80,87,5
80,88,3
80,89,5
80,90,3
80,91,6
80,92,5
80,93,5
80,94,6
80,95,4
80,96,3
80,97,7
80,98,5
80,99,6
80,100,3
80,101,6
80,102,7
80,103,5
80,104,4
80,105,4
80,106,4
80,107,5
80,108,5
80,109,6
81,0,0
81,1,1
81,2,2
81,3,1
81,4,2
81,5,2
81,6,2
81,7,4
81,8,2
81,9,1
81,10,2
81,11,4
81,12,3
81,13,3
81,14,5
81,15,3
81,16,2
81,17,4
81,18,2
81,19,4
81,20,2
81,21,3
81,22,4
81,23,4
81,24,4
81,25,3
81,26,4
81,27,1
81,28,4
81,29,5
81,30,4
81,31,7
81,32,5
81,33,3
81,34,7
81,35,4
81,36,2
81,37,4
81,38,5
81,39,2
81,40,2
81,41,3
81,42,3
81,43,6
81,44,5
81,45,3
81,46,5
81,47,8
81,48,4
81,49,6
81,50,8
81,51,5
81,52,6
81,53,5
81,54,2
81,55,5
81,56,4
81,57,5
81,58,5
81,59,5
81,60,4
81,61,3
81,62,5
81,63,3
81,64,5
81,65,3
81,66,4
81,67,6
81,68,4
81,69,4
81,70,5
81,71,3
81,72,2
81,73,3
81,74,5
81,75,3
81,76,3
81,77,3
81,78,2
81,79,3
81,80,2
81,81,1
81,82,3
81,83,4
81,84,3
81,85,4
81,86,4
81,87,4
81,88,6
81,89,4
81,90,3
81,91,4
81,92,6
81,93,5
81,94,5
81,95,7
81,96,5
81,97,4
81,98,6
81,99,4
81,100,6
81,101,4
81,102,5
81,103,6
81,104,6
81,105,6
81,106,5
81,107,6
81,108,3
81,109,6
82,0,0
82,1,1
82,2,1
82,3,2
82,4,2
82,5,3
82,6,3
82,7,4
82,8,2
82,9,2
82,10,2
82,11,3
82,12,3
82,13,3
82,14,3
82,15,3
82,16,2
82,17,5
82,18,4
82,19,3
82,20,2
82,21,4
82,22,5
82,23,5
82,24,4
82,25,5
82,26,3
82,27,2
82,28,3
82,29,5
82,30,5
82,31,6
82,32,5
82,33,3
82,34,4
82,35,4
82,36,5
82,37,6
82,38,3
82,39,4
82,40,2
82,41,1
82,42,3
82,43,5
82,44,4
82,45,7
82,46,6
82,47,5
82,48,5
82,49,4
82,50,6
82,51,7
82,52,6
82,53,6
82,54,4
82,55,3
82,56,4
82,57,6
82,58,5
82,59,6
82,60,6
82,61,5
82,62,3
82,63,4
82,64,5
82,65,6
82,66,3
82,67,4
82,68,4
82,69,4
82,70,4
82,71,4
82,72,3
82,73,3
82,74,3
82,75,5
82,76,4
82,77,4
82,78,3
82,79,3
82,80,2
82,81,2
82,82,1
82,83,3
82,84,3
82,85,4
82,86,4
82,87,5
82,88,5
82,89,6
82,90,4
82,91,4
82,92,4
82,93,5
82,94,5
82,95,5
82,96,5
82,97,5
82,98,4
82,99,7
82,100,6
82,101,5
82,102,4
82,103,6
82,104,7
82,105,7
82,106,6
82,107,7
82,108,5
82,109,4
83,0,0
83,1,1
83,2,2
83,3,3
83,4,3
83,5,4
83,6,3
83,7,3
83,8,4
83,9,3
83,10,3
83,11,4
83,12,3
83,13,5
83,14,3
83,15,4
83,16,3
83,17,4
83,18,6
83,19,5
83,20,4
83,21,3
83,22,5
83,23,6
83,24,4
83,25,3
83,26,3
83,27,3
83,28,3
83,29,4
83,30,5
83,31,4
83,32,5
83,33,4
83,34,5
83,35,5
83,36,5
83,37,3
83,38,4
83,39,4
83,40,3
83,41,2
83,42,3
83,43,4
83,44,5
83,45,5
83,46,4
83,47,6
83,48,6
83,49,6
83,50,5
83,51,6
83,52,5
83,53,6
83,54,5
83,55,4
83,56,4
83,57,4
83,58,4
83,59,5
83,60,7
83,61,6
83,62,4
83,63,5
83,64,6
83,65,7
83,66,5
83,67,4
83,68,5
83,69,4
83,70,6
83,71,4
83,72,5
83,73,4
83,74,4
83,75,5
83,76,4
83,77,4
83,78,5
83,79,4
83,80,4
83,81,3
83,82,2
83,83,1
83,84,3
83,85,4
83,86,5
83,87,5
83,88,6
83,89,5
83,90,5
83,91,6
83,92,5
83,93,5
83,94,6
83,95,5
83,96,7
83,97,5
83,98,6
83,99,5
83,100,6
83,101,8
83,102,7
83,103,6
83,104,5
83,105,7
83,106,8
83,107,6
83,108,5
83,109,5
84,0,0
84,1,1
84,2,1
84,3,1
84,4,1
84,5,3
84,6,1
84,7,1
84,8,2
84,9,2
84,10,3
84,11,5
84,12,1
84,13,3
84,14,1
84,15,4
84,16,2
84,17,3
84,18,3
84,19,5
84,20,2
84,21,1
84,22,4
84,23,5
84,24,2
84,25,5
84,26,3
84,27,2
84,28,1
84,29,5
84,30,3
84,31,5
84,32,5
84,33,4
84,34,3
84,35,3
84,36,2
84,37,5
84,38,4
84,39,3
84,40,2
84,41,3
84,42,1
84,43,4
84,44,3
84,45,4
84,46,5
84,47,6
84,48,3
84,49,4
84,50,4
84,51,5
84,52,6
84,53,6
84,54,4
84,55,6
84,56,2
84,57,3
84,58,4
84,59,6
84,60,3
84,61,6
84,62,5
84,63,2
84,64,3
84,65,6
84,66,4
84,67,4
84,68,3
84,69,5
84,70,2
84,71,4
84,72,2
84,73,6
84,74,4
84,75,3
84,76,3
84,77,2
84,78,2
84,79,4
84,80,2
84,81,2
84,82,2
84,83,2
84,84,1
